"","text","favoriteCount","created","statusSource","period"
"8150","Welp with Brazil and England gone I guess Ill go for Argentina And Morocco but can they do it against France Surely not again",0,"2022-12-11","iPhone",4
"8151","bro dont post argentina man fuck you bro ",3,"2022-12-11","iPhone",4
"8152","   From now on and ever you will have a friend in Argentina",1,"2022-12-11","Web App",4
"8153","   whats the point almost there isnt black people on the south side of Sou ",0,"2022-12-11","Android",4
"8154"," Still reeling from the Dutch exit Would love to see Messi and Argentina lift it but dont count out Croati ",1,"2022-12-11","iPhone",4
"8155","  Tbh yesterday the referee made some weird calls to say the least in the Argentina Netherlands game",0,"2022-12-11","Android",4
"8156","  You will be totally undressed vs Argentina",0,"2022-12-11","Android",4
"8157","    Bein sports He has done all the Argentina games so far",0,"2022-12-11","iPhone",4
"8158","Messi shines as Argentina win chaotic Qatar classic ",0,"2022-12-11","IFTTT",4
"8159"," Why Argentina doesnt have Asian players when there are so many Chinese supermarkets  ",39,"2022-12-11","iPhone",4
"8160","  Argentina most overrated team left I say Croatia has a great chance",0,"2022-12-11","iPhone",4
"8161","If Bad Bunny is rooting for Argentina you should too",0,"2022-12-11","iPhone",4
"8162"," No game will ever beat Argentina Vs France 34 2018 world cup There were so many goals I can still r ",2,"2022-12-11","iPhone",4
"8163"," only want argentina to win because its messis last world cup and ive been a barcelona fan since birth ",0,"2022-12-11","iPhone",4
"8164","   Its one of them by the way thank you for replying in English We have a good ",1,"2022-12-11","iPhone",4
"8165","   Which countries claim this heritage",0,"2022-12-11","Web App",4
"8166","   Which countries claim this heritage",0,"2022-12-11","Web App",4
"8167"," I didnt even know Argentina had a baseball team",0,"2022-12-11","Web App",4
"8168"," were getting argentina vs croatia on tuesday are you 001 croatian next ",0,"2022-12-11","iPhone",4
"8169","Portugals player Bruno is now blaming the referee just because hes from Argentina Some childish attitude from a ",0,"2022-12-11","iPhone",4
"8170"," 
 
Argentina used the quota of gifted penalty kicks that fifa promised to fulfill so that mes ",0,"2022-12-11","Web App",4
"8171","Argentina vs France final would be interesting watch",0,"2022-12-11","Android",4
"8172","Argentina vsCroatia
France vsMorocco

The FIFAWorldCup semifinal lineup is set

Who wins it from here

ARG HRV FRA MAR",74,"2022-12-11","Web App",4
"8173","France Argentina is what everybody wants which is why we will probably get fucking Morocco and Croatia right now it ",0,"2022-12-11","Android",4
"8174","2002 Supremely relaxed and laughing at all those who thought a team whose star man was Nicky Butt could somehow b ",1,"2022-12-11","Web App",4
"8175","Netherlands vs Argentina Highlights Messis Argentina beat Netherlands 43 on penalties to reach semis  Football ",0,"2022-12-11","Web App",4
"8176","I think they should Ill be supporting Argentina though ",1,"2022-12-11","Android",4
"8177","  Argentina kicked the ball at Dutch bench Messi taunted a 70 year old with lung cancer ",0,"2022-12-11","iPhone",4
"8178"," Argentina vs Francia 
12
Mbappe",1,"2022-12-11","iPhone",4
"8179"," Argentina and Morocco final inshallah",1,"2022-12-11","Android",4
"8180","Dont know whether to support Argentina or Morocco",0,"2022-12-11","iPhone",4
"8181","If Argentina also beat Croatia as well as Morocco beat France itd be the 3rd time in history that no European nat ",0,"2022-12-11","iPhone",4
"8182"," Just to remember Argentina have one title with a HAND goal for Maradona Have a good night",0,"2022-12-11","iPhone",4
"8183","I bet Argentina will be champions Pepe blasts referee choice after Portugal exit ",2,"2022-12-11","Echobox",4
"8184"," Argentina Francia
21
Giroud",0,"2022-12-11","Web App",4
"8185"," Hehe Ive already got the Argentina flag in my dn but this is getting too tight for me cz Croatia mean a lot to me",0,"2022-12-11","Android",4
"8186","ARGENTINA VS CROATIA

FRANCE VS MOROCO",0,"2022-12-11","iPhone",4
"8187"," Nah mate hes celebrating with the rest of Argentina",0,"2022-12-11","iPhone",4
"8188"," 1 Francia vs argentina 
2 31
3 Giroud",0,"2022-12-11","iPhone",4
"8189","This Little boyname is AFRAZ He is only 15 years old But He is Big fan of Argentina Football Team ampMESSI ",0,"2022-12-11","Android",4
"8190"," Bruh yall not even on the same bracket yall didnt even play argentina  ronaldo started crying kn ",0,"2022-12-11","Android",4
"8191","Sergio Aguero in furious tunnel bustup after tense World Cup clash ",1,"2022-12-11","Echobox",4
"8192"," On the other hand Argentina the only American team in so far instead of having the rest of the ame ",0,"2022-12-11","Web App",4
"8193","Did you know that Morocco has been arming Ukraine Thats right It has sent spare tank parts to Ukraine France ",0,"2022-12-11","Web App",4
"8194","    Lautaro Martinez has felt uneasy about his ankle for weekes now and ",1,"2022-12-11","iPhone",4
"8195","  Refree didnt want to see the progress of Portuguese in the semi because he was a Argen ",0,"2022-12-11","Android",4
"8196","Youre wrong Argentina vs Netherlands was miles better ",1,"2022-12-11","Android",4
"8197","    Nah this will be argentina vs france",0,"2022-12-11","iPhone",4
"8198"," A argentina vs france",0,"2022-12-11","Android",4
"8199","   It still doesnt change the fact there was absolutely zero reason to ",0,"2022-12-11","iPhone",4
"8200","My ideal is for Argentina to come in second so BE cries into his Peronist regalia and I can win a box of chocolates ",0,"2022-12-11","Android",4
"8201","Guys Argentina lost to Saudi Arabia astonished",0,"2022-12-11","iPhone",4
"8202","Lets hope Argentina get humbled next",0,"2022-12-11","iPhone",4
"8203","  Argentina made his teeth fall out joy",0,"2022-12-11","iPhone",4
"8204"," Dear Bangladesh people if you see the man in the picture the one on the left with blue tie and ",0,"2022-12-11","Android",4
"8205","  ArgentinaComicCon 

Jamie during his second day of Argentina Comic Con ",75,"2022-12-11","iPhone",4
"8206","   I dived in the AFA Village presented by OneFootball check out my screens ",0,"2022-12-11","Web App",4
"8207","   theyll be watching Argentina matches in a hope he loses 100all of them including penal ",0,"2022-12-11","Android",4
"8208","   2 europeans one african and one south american Ill be rooting only for argentina a ",0,"2022-12-11","iPhone",4
"8209","1 Argentina triumph on penalties in epic quarterfinal  World Cup 2022
",0,"2022-12-11","YTUKTrends",4
"8210","  so if morocco take argentina to penalties you not satisfied",0,"2022-12-11","iPhone",4
"8211","Top 25 trending YouTube videos in  
 dateSunday December 11th 2022 1200 AM
1 Argentina triumph on penalties in ",0,"2022-12-11","YTUKTrends",4
"8212"," Im happy for Morocco just as Im for France Argentina and Croatia
BUT these guys DO NOT consider themsel ",0,"2022-12-11","Android",4
"8213","Helllll nah that Argentina Netherlands was litttt ",0,"2022-12-11","iPhone",4
"8214"," If you see the ill ref did to favour Ned over Argentina Check out who had the cards most  When th ",0,"2022-12-11","Android",4
"8215","    The Dutch disrespected the Argentines from the getgo lmfao they w ",0,"2022-12-11","iPhone",4
"8216","I WILL SAY
The only reason Im rooting for Argentina is bc theyre the last Latino country and i want them to aven ",0,"2022-12-11","iPhone",4
"8217","  If by we you mean Argentina then W",0,"2022-12-11","iPhone",4
"8218"," Its fine its just not gonna hurt as much if Argentina lose to Morocco  compared to francesob",1,"2022-12-11","iPhone",4
"8219","  okay but the semis are morocco france just WAIT pls let argentina go to the final",1,"2022-12-11","iPhone",4
"8220","what a wonderful world cup so far although if croatia beat argentina i wont be happy",0,"2022-12-11","iPhone",4
"8221"," Obviously keep the ArgentinaFrance players and use your 5 transfers to bring in Mbappe Giroud Ot ",0,"2022-12-11","Android",4
"8222","    England are better than any team Argentina played also played a w ",1,"2022-12-11","iPhone",4
"8223","  Also Argentina v Netherlands was a battle In games like that most players would be happy ",0,"2022-12-11","iPhone",4
"8224","have used this utter useless ploy and it doesnt do anything but waste essential time 90 minutes of attacking get ",0,"2022-12-11","Android",4
"8225","       Nah they were racially abused in Argentina",0,"2022-12-11","iPhone",4
"8226"," See FiFA charge against Argentina ESPN UK",0,"2022-12-11","Web App",4
"8227","   Right theyre saying these things as if European ancestry is not a factor in Argentina ",0,"2022-12-11","iPhone",4
"8228"," Trophies won since 1967

Brazil  15

France  7

Germany  7

Argentina  5

Spain  4

Nigeria ",1,"2022-12-11","Android",4
"8229","      Mate messi does fuck all for Argentina he gets gi ",0,"2022-12-11","Android",4
"8230","I really dont want Argentina to win this cup",0,"2022-12-11","iPhone",4
"8231","   Take any nation that has won the World Cup

Italy Brazil Germany Argentin ",1,"2022-12-11","Android",4
"8232"," I think itll be Argentina in the final No clue who theyll face",0,"2022-12-11","Android",4
"8233","    Id argue Mexico was a worse performance than netherlands as well Apart ",0,"2022-12-11","iPhone",4
"8234","We are sure nobody expected both Brazil amp Portugal to be eliminated

Can we predict the final to be between ",0,"2022-12-11","TweetDeck",4
"8235"," Iam supporting Morocco for the world cup and believe its gonna be the winner of the world cup
Qatar2022 Argentina",1,"2022-12-11","Android",4
"8236","Grant Wahl an American journalist who helped grow the popularity of soccer in the US and reported on some of the ",0,"2022-12-11","TweetDeck",4
"8237","After being knocked out of the World Cup furious Portugal stars claimed biased refereeing has already decided the ",2,"2022-12-11","TweetDeck",4
"8238","Currently trying to come up with shit for Morocco v France and the Argentina v Croatia",0,"2022-12-10","iPhone",4
"8239","This FIFAWorldCup2022 is insane simultaneously heartbreaking brokenheart

FIFAWorldCup2022 Argentina Portugal Morocco ",0,"2022-12-10","Web App",4
"8240","In case my followers are wondering about Argentina vs CroatiapointdownREMINDER Plz dont bet what you cant lose Refs ca ",1,"2022-12-10","iPhone",4
"8241"," Because Argentina is geographically safe from being invaded by illegals compared to England and France Pretty simple",0,"2022-12-10","Web App",4
"8242","   I dived in the AFA Village presented by OneFootball check out my screens ",0,"2022-12-10","Web App",4
"8243"," Everybody is hoping Modric and crew will dog walk Argentina for 90 minutes on the pitch",0,"2022-12-10","iPhone",4
"8244"," I would have liked for England to win but actually there isnt a team left in it that I would begrudg ",1,"2022-12-10","Web App",4
"8245"," 1 argentinafrancia
2 32
3 giroud",0,"2022-12-10","Android",4
"8246","      Brazils game against Croatia was stolen look at the game there",0,"2022-12-10","Android",4
"8247","Everyone hating on Argentina but Netherlands was taking shit throughout the penalty shootout one of their players even got a yellow",0,"2022-12-10","iPhone",4
"8248"," it was just that the netherlands lost against argentina sobsobsob",1,"2022-12-10","iPhone",4
"8249","   No England are not Argentina are Without Messi they are nothing and are lucky to stil ",0,"2022-12-10","Web App",4
"8250","   No England are not Argentina are Without Messi they are nothing and are lucky to stil ",0,"2022-12-10","Web App",4
"8251"," Completely empathise I rather them win over France or Argentina",0,"2022-12-10","Web App",4
"8252","Fire detected from Sentinel2

 Place Gualeguay Department Entre Rios Argentina
clock12Date 20221209 1401UTC

V ",0,"2022-12-10","Firewatch Bot",4
"8253"," All of you liking this tweet need to study history ARGENTINA HAD A FASCIST DICTATORSHIP IN POWER ",2,"2022-12-10","Android",4
"8254"," yea I think its gonna come down to morocco vs argentina ",1,"2022-12-10","Android",4
"8255","  Looks like he lives in Argentina",0,"2022-12-10","iPhone",4
"8256","  Down to your nations style of play look at Argentina yesterday played dirty France did the s ",0,"2022-12-10","Android",4
"8257"," Was that penalty even inside the penalty box No camera ever showed it from above No VAR  no anyt ",0,"2022-12-10","Android",4
"8258","         ",1,"2022-12-10","iPhone",4
"8259","   It was an argentina attack and ref was playing advantage and nothing unexpected tbh hes over",0,"2022-12-10","iPhone",4
"8260"," This is very poor behaviour from the Argentina players no decent person wants to see this",0,"2022-12-10","Web App",4
"8261","Argentina didnt lose yet the blamed the ref for poor officiating ",0,"2022-12-10","iPhone",4
"8262","   So the people of Argentina look like me",0,"2022-12-10","Android",4
"8263","be careful when you go home bro dont forget to buy souvenirs in Qatar
Safe flightjoy
From argentinafor the neth ",1,"2022-12-10","Android",4
"8264","  Maybe if Argentina Didint smash the ball into the substitutes we wouldnt have this issue",0,"2022-12-10","iPhone",4
"8265","Who do you have winning the World Cup Personally i think it will be a repeat of the last WC with France beating Cr ",5,"2022-12-10","Web App",4
"8266","Scenes when Argentina wins the final against Morocco ",0,"2022-12-10","iPhone",4
"8267","Morocco really gotta win this World Cup for the the global south cause it cannot be Argentina  not while Brazil li ",0,"2022-12-10","Android",4
"8268","france vs argentina ffs",0,"2022-12-10","Android",4
"8269","   In 4 years Lets be real about football facts then  Argentina are ",0,"2022-12-10","iPhone",4
"8270","American journalist Grant Wahl sadly and unexpectedly died just hours after covering the ArgentinaNetherlands matc ",2,"2022-12-10","Publer.io",4
"8271","Im sad the possibility of Argentina v England is dead bc the jokes wouldve been sparklessparklesand yes obvi there would be so ",1,"2022-12-10","iPhone",4
"8272","   Another accurate prediction about Argentina",1,"2022-12-10","iPhone",4
"8273","Argentina are the worst Come on FranceCroatiaMorocco ",0,"2022-12-10","iPhone",4
"8274","  You are so right Messi showed absolutely no class in the win against Netherlands players of his c ",2,"2022-12-10","iPhone",4
"8275","OK SHE LOVE CR7  

SHE is Argentine  

SOOO argentina juega contra Croaciammmmm ",1,"2022-12-10","iPhone",4
"8276","I think the World Cup is over Im not going to support France much less Argentina Morocco or Croatia I still love England",3,"2022-12-10","Web App",4
"8277","    WELL HE WAS ON FC BARCELONA I FORGOR HE WAS GONAN REP ARGENTINA",0,"2022-12-10","iPhone",4
"8278","Ecuador
Brazil 
Argentina 

3045 day tour in Europe  

These are trips that are keeping me up at night but if an ",1,"2022-12-10","iPhone",4
"8279","Sarmiento whom is also lambasted by the Posts piece assigned too a key role to education as an instrument to make ",18,"2022-12-10","Android",4
"8280","Now playing Favorito by Camilo  badbunny mega lamega nuevamega megaradio radiolamega musica megamezcla ",0,"2022-12-10","Airtime Pro",4
"8281","Ronaldo fake goat Argentina up ",1,"2022-12-10","iPhone",4
"8282","the tl will we a dumpster fire id Argentina wins the cup sob",0,"2022-12-10","Android",4
"8283"," Oh yeah cuck island even knelt before the game so embarrassing Croatia v Argentina will be pretty homogeneous",1,"2022-12-10","Web App",4
"8284","    Roger bro you know it and all the world knows The Falkl ",2,"2022-12-10","Android",4
"8285","  Rigged for Argentina Did you see the match against the Netherlands Go watch that one a ",0,"2022-12-10","Android",4
"8286","  We are actually in summer here in Argentina so its incredibly hot around 38C or more ",1,"2022-12-10","Web App",4
"8287","Argentina win the World Cup and every United away end is full of Argentina flags sunglassessunglassessunglasses",47,"2022-12-10","iPhone",4
"8288"," WHY DID U PUT ARGENTINA THIS IS BETRAYAL",2,"2022-12-10","iPhone",4
"8289","  Sorry cant understand your tweet Are you saying that black people were taken to Ar ",1,"2022-12-10","iPhone",4
"8290"," Looking for a Argentina amp Morocco final",0,"2022-12-10","iPhone",4
"8291","Ooo were so morally righteous how could they rub victory in their face 
Yea lets not talk about the 6k people ",0,"2022-12-10","Web App",4
"8292"," Relying on Argentina now",0,"2022-12-10","iPhone",4
"8293","The officials were from Argentina the grass was very green amp the sky was not blue enough and the tunnel was fill ",0,"2022-12-10","Web App",4
"8294","Argentina vc France my prediction for Qatar 2022 final",0,"2022-12-10","Android",4
"8295"," Ive pinned my tweet last month Argentina",1,"2022-12-10","iPhone",4
"8296"," England France Brazil Argentina USA Mexico off the top of my head",1,"2022-12-10","iPhone",4
"8297","Virgil van Dijk bodies Argentina man to the floor before massbrawl ",0,"2022-12-10","Jetpack.com",4
"8298"," Genuinley believe they may reach the final after seeing France tonight predicting Argentina v Morroco ",0,"2022-12-10","iPhone",4
"8299"," Getting the best out Maguire 1 anybody but Argentina please",0,"2022-12-10","iPhone",4
"8300","France vs Argentina in the final  but again In this World Cup you NEVER KNOW  ",0,"2022-12-10","iPhone",4
"8301","   Argentina was attacking at that time anyway its not like messi stopped a ne ",1,"2022-12-10","iPhone",4
"8302","    What games are you watching Argentina were shit second half against Saud ",0,"2022-12-10","iPhone",4
"8303"," Argentina will be underdogs if they get there to France I am not sure they beat Croatia",1,"2022-12-10","Android",4
"8304"," I wish Argentina or Morocco to lift the cup this year",1,"2022-12-10","Web App",4
"8305"," Oh itll be the final they want Argentina v France",0,"2022-12-10","Android",4
"8306","  Agreed Anything to give Argentina an edge",0,"2022-12-10","iPad",4
"8307"," How many has Ronaldo won without KroosModric Benzema Messi has carried Argentina to finals and MOTH ",1,"2022-12-10","iPhone",4
"8308"," How about Argentina",0,"2022-12-10","iPhone",4
"8309"," Argentina is the most left",9,"2022-12-10","Web App",4
"8310"," yall love to say oh poor pitiful us after saying the most vile things someone saying that dont lik ",0,"2022-12-10","iPhone",4
"8311","  There is no way Argentina is gonna make it to the finalsCroatia will beat them again like ",0,"2022-12-10","iPhone",4
"8312","Not gonna lie I definitely wanted to see Argentina vs Portugal in the finals",0,"2022-12-10","Android",4
"8313","argentina is going home next pray",2,"2022-12-10","iPhone",4
"8314"," I HATE Argentina as a whole but Messi is the GOAT Its been a great World Cup",1,"2022-12-10","iPhone",4
"8315","OkayyyI grew up in that era where I only heard CR7 and LM10 chants from the crowd
They gave this game a life ",5,"2022-12-10","Android",4
"8316","Thats a wrap  
Was good but not great
Within some countries you can feel a magic from the people place or both ",34,"2022-12-10","iPhone",4
"8317"," But it did impact the game just like all the refs smaller and bigger calls in favor of Argentina L ",1,"2022-12-10","Android",4
"8318"," Who cares dog these dudes are rigging tf outta this tourney for argentina",0,"2022-12-10","iPhone",4
"8319","Netherlands  Argentina was the best game ",0,"2022-12-10","iPhone",4
"8320","Messi deserves to hold the Worldcup At all costs Argentina Messi croatiavsargentina WorldCup2022 WorldCup ",0,"2022-12-10","iPhone",4
"8321","Another day of INCREDIBLE games raisedhands

The  final four is set

Argentina vs Croatia  Tuesday Dec 13
Fr ",3,"2022-12-10","Web App",4
"8322","France Argentina Croatia and Morocco are our semifinalists

Crazy to think that Croatia and Morocco are the tw ",1,"2022-12-10","iPhone",4
"8323"," Dumdum the difference was CroatiaBrazil was a fairly clean game ArgentinaNetherlands VVD litera ",0,"2022-12-10","Web App",4
"8324","brasil and argentina got that shuake type of relationship i think",1,"2022-12-10","Web App",4
"8325","Argentina have won 10 World Cup KO games in normal time outside of Argentina England 6 Belgium 2 Portugal 3 Uru ",0,"2022-12-10","Android",4
"8326"," It has been a World Cup with favorites who did not reach the semifinals but I think Argentina can ",0,"2022-12-10","Web App",4
"8327","I can see this being France v croatia final again I support argentina with all my love my life my heart but this is ",0,"2022-12-10","iPhone",4
"8328","  I am a Messi fan but now I am against Argentina I just wanted Messi to be at least at the Semis joynot to win it",3,"2022-12-10","iPhone",4
"8329","And yes my money unfortunately would still be on Argentina bc the Qataris want one of their star PSG players to win ",1,"2022-12-10","iPhone",4
"8330","  Trophies won since 1967

Brazil  15

France  7

Germany  7

Argentina  5

Spain ",0,"2022-12-10","Android",4
"8331","Messi would undoubtedly be the best of all time if Argentina win this shit",0,"2022-12-10","iPhone",4
"8332"," mhh im going either for france or argentina but in my gut i have a feeling croatia or morocco will get the cup ",0,"2022-12-10","iPhone",4
"8333"," I wouldnt expect anything lessthis is one of many reasons I dont support Argentina and for the recor ",0,"2022-12-10","iPhone",4
"8334"," actually he looked so much in control for a game of this caliber and after what happened yesterday be ",0,"2022-12-10","Android",4
"8335","Argentina Assisted By Referee
Messi is not given a card
Finalty Outside the Box But Designated White Point
Nethe ",0,"2022-12-10","Android",4
"8336","  LOL say what you want sweetie but they lost and Argentina is still standing stuckouttongue",0,"2022-12-10","Android",4
"8337"," I said from the start Ild like Argentina to win for Messi Im not sure they will be able to take it ",0,"2022-12-10","iPhone",4
"8338","Big baby Cr7 got the whole team acting like bitches like why are they talking about Argentina sob",1,"2022-12-10","Android",4
"8339","We will just keep this in our pocket in case we have to deploy it against Argentina
But for now  Morocco  all t ",4,"2022-12-10","iPhone",4
"8340"," Unless they end up playing Argentina in the final Then Im belting out La Marseillaise like I was born to do so",1,"2022-12-10","iPhone",4
"8341","  Black people were taken their by then Argentinas colonial France  ask GOOGLE",2,"2022-12-10","Web App",4
"8342","  Ref not at fault totallyif U think that then Netherlands should have beat Argentina with ease",0,"2022-12-10","Android",4
"8343","semifinals world cup shirts cropped versions in my group Eunyio soccer

MOR ",6,"2022-12-10","iPad",4
"8344","   Portugal had harder games then Argentina",0,"2022-12-10","iPhone",4
"8345"," Argentina fanactually if we are lucky enough to make the fimals am grateful we would Face france over Engl ",0,"2022-12-10","iPhone",4
"8346","   He means Argentina will win this world cup cuz same thing happened in 1986",0,"2022-12-10","iPhone",4
"8347"," But but and Argentina",0,"2022-12-10","Android",4
"8348"," I dont know the first thing about football so I cant say Id love a FranceArgentina final though",0,"2022-12-10","iPhone",4
"8349","Brazils coach left after a quarter final exit Netherlands sacked van Gaal after they lost to Argentina But Engla ",2,"2022-12-10","iPhone",4
"8350"," Argentina vs France finals games 100",0,"2022-12-10","Web App",4
"8351","Grant Wahl died Friday night in Qatar after collapsing during the Netherlands vs Argentina game Paramedics admini ",0,"2022-12-10","Web App",4
"8352"," No congratulations for Croatia for Argentina and for France",0,"2022-12-10","Web App",4
"8353"," No congratulations for Croatia for Argentina and for France",0,"2022-12-10","Web App",4
"8354","the fact that ronaldo didnt get to play is upsetting to me then seeing him cry smh shi is terrible well it look ",2,"2022-12-10","iPhone",4
"8355"," think argentina will win the cup france defense  shit",0,"2022-12-10","Web App",4
"8356","   He means Argentina will win this world cup cuz same thing happened in 1986",1,"2022-12-10","iPhone",4
"8357","  Weghorst wanted to show some sportsmanship and shake hands with Messi Messi denied to d ",1,"2022-12-10","iPhone",4
"8358"," No Argentina vs MoroccoFrance it is",0,"2022-12-10","iPhone",4
"8359","     No the Nazis went to your shitty country for Ope ",1,"2022-12-10","Android",4
"8360","US sports journalist dies in Qatar during Argentina v Netherlandsgame ",0,"2022-12-10","Jetpack.com",4
"8361"," Argentina Ive pinned my tweet last month",0,"2022-12-10","iPhone",4
"8362","   He means Argentina will win this world cup cuz same thing happened in 1986",1,"2022-12-10","iPhone",4
"8363"," My man you are comparing a country colonized for 2 different empires one slaves 3 millions in Brazil an ",0,"2022-12-10","Android",4
"8364"," Croatia the only nation to win and move to the next round with grace Argentina nope France nope and Morocc ",1,"2022-12-10","Android",4
"8365","Argentina wins the World Cup the end ",0,"2022-12-10","Web App",4
"8366"," CON ARGENTINA NO QUACKITY sob",0,"2022-12-10","Android",4
"8367","Excited to watch France obliterate Argentina in the final That is all WorldCup",0,"2022-12-10","Web App",4
"8368"," You must have missed NetherlandsArgentina",0,"2022-12-10","Android",4
"8369","Regardless of your preferences whether you a supporter of Portugal or Argentina Real Madrid or Barcelona you shou ",0,"2022-12-10","iPhone",4
"8370","   At least 10 million Argentinians have some verified Italian ascentry  Ar ",0,"2022-12-10","Android",4
"8371"," Ultimate worst case scenario would be France go out And Croatia beat Argentina I then lose Grizzy ",0,"2022-12-10","Android",4
"8372"," I feel you he shouldve definitely gotten to the ball I feel like this ref wouldve some how gave ba ",0,"2022-12-10","iPhone",4
"8373"," Yoh  messi is the GOAT but he aint making it out there to the finals my bad bro
please check ",0,"2022-12-10","Web App",4
"8374","Brazil V Croatia and the Argentina V Netherlands was very nail biting too ",0,"2022-12-10","Android",4
"8375"," No argentina vs netherlands and you should be sleeping now at home far from the wc",0,"2022-12-10","Android",4
"8376","   He means Argentina will win this world cup cuz same thing happened in 1986",0,"2022-12-10","iPhone",4
"8377"," Argentina  2  3  Francia 
Primer Gol Mbappe turtle",0,"2022-12-10","iPhone",4
"8378","  The standards are appalling Argentina will foul their way to the World Cup",1,"2022-12-10","Web App",4
"8379","Are 50 yrs old men allowed to play in the world cup And how is this grown a man trying to imply the game is rig ",0,"2022-12-10","Android",4
"8380","bro imagine we got a brazil argentina semi final to humble those scummy argentinians ",1,"2022-12-10","iPhone",4
"8381","   He means Argentina will win this world cup cuz same thing happened in 1986",0,"2022-12-10","iPhone",4
"8382"," Thank you African American descendants are a minority here were criollos mestizos and indgenas ",35,"2022-12-10","iPhone",4
"8383","World Cup 2022 US sports journalist Grant Wahl dies in Qatar por Miguel Adolfo Ledo Nass Zambrano Grant Wahl 48 ",0,"2022-12-10","IFTTT",4
"8384","Assuming Morocco dont do it again weve got some very canned narratives for the final
France v croatia literall ",0,"2022-12-10","Android",4
"8385","       What your asking here makes no sense Should Pablo ",0,"2022-12-10","Android",4
"8386","   He plays against a bunch of shit nations Croatia got relegated from the nations ",0,"2022-12-10","Android",4
"8387","FIFA has opened a disciplinary case against Argentina for their actions during their contentious World Cup quarterf ",0,"2022-12-10","TweetDeck",4
"8388","Argentina VS France
Lot of my friends are Argentinas fan 
They were disappointed in 2018 now history gonna repeat itself haha",0,"2022-12-10","iPhone",4
"8389"," Argentina will be disqualified ArgentinaOut",0,"2022-12-10","Android",4
"8390","They can now give World Cup to Argentina Pepe slams Argentine referee ",1,"2022-12-10","iPhone",4
"8391","  v   530am on    

Semifinal action as the defending champions come up against the World C ",5,"2022-12-10","Web App",4
"8392","I hope one of Croatia or Argentina win the World Cup France winning it again would be boring af",0,"2022-12-10","iPhone",4
"8393","  Are you from Argentina or Croatia ",0,"2022-12-10","iPhone",4
"8394","By this I did not include Argentina and I did include our cousins the Moroccans ",0,"2022-12-10","iPhone",4
"8395","  Kane deserves to cry most over rated player in history joke captain playing for a joke club ",0,"2022-12-10","Android",4
"8396","  Ruined the tournament in a way cause unless Argentina win it False image of a tournament",4,"2022-12-10","iPhone",4
"8397","Daily Report Top search amp hashtag by today
Argentina
Messi
Neymar
 
FIFAWorldCup
Qatar2022


clock116535",0,"2022-12-10","NFT AI BOT",4
"8398","This Netherlands  and Argentina  game lit fire",0,"2022-12-10","iPhone",4
"8399","    Mine just dont care about England yet LuLu always wants the un ",0,"2022-12-10","iPhone",4
"8400"," When you write an article with absolute no notion of football Argentinas culture its people etc ",0,"2022-12-10","Android",4
"8401","And then theres Argentina left",0,"2022-12-10","Android",4
"8402","tinggal argentina morocco croatia amp france mantap",0,"2022-12-10","iPhone",4
"8403"," argentina
so i followed liam payne",1,"2022-12-10","iPhone",4
"8404","Lionel Messi Argentina beat Netherlands on penalties keep World Cup dream alive

",0,"2022-12-10","FS_Poster_App",4
"8405","Now playing Farruko  Nazareno LetraLyrics by LatinNow  badbunny mega lamega nuevamega megaradio ",0,"2022-12-10","Airtime Pro",4
"8406"," As long as its Argentina vs Moroccoa win is a win ",0,"2022-12-10","iPhone",4
"8407","FIFA charges Argentina for disorder during QF ",1,"2022-12-10","Web App",4
"8408"," Endorse Argentina Stephen",0,"2022-12-10","iPhone",4
"8409","FIFA World Cup 2022quarterfinals matches updates is like this Argentina defeated Netherlands Croatia defeated Bra ",0,"2022-12-10","Android",4
"8410"," Youre kidding
Its the most boring game ever
These are the best matches so far
Argentina  Netherlan ",0,"2022-12-10","Android",4
"8411","Fuck France idk why all yall think they arent as snobbish as England they are much worse Hope Argentina can beat ",1,"2022-12-10","iPhone",4
"8412","  No no no Its the same if he does it privately He shouldnt even think about Arg ",2,"2022-12-10","Android",4
"8413","  Bro you always shun Argentina but remember who is their No 10",0,"2022-12-10","Android",4
"8414","Morocco will be robbed at the Semi we will cry and shout but France will proceed to play Argentina The world has a script",0,"2022-12-10","iPhone",4
"8415","  There is no need to cry a football game that ended up a draw The manner of our team ch ",0,"2022-12-10","Android",4
"8416"," portugese sorry first word i saw was argentina",0,"2022-12-10","iPhone",4
"8417","Prominent American sports journalist Grant Wahl died suddenly on Saturday while covering the World Cup in Qatar du ",50,"2022-12-10","Sprout Social",4
"8418","Only me and my family know what you have done for us this year  I will never stop buying your games ",1,"2022-12-10","Android",4
"8419"," Same reason a full back that FranceBrazilArgentinaSpainGermany etc would play in their team is sat on bench",1,"2022-12-10","iPhone",4
"8420","The only team i got to root for is Argentina now",1,"2022-12-10","iPhone",4
"8421","none of the teams i wanted to win are through except argentina ig",0,"2022-12-10","iPhone",4
"8422","SemiFinalists WorldCup2022 

Argentina
Croatia
Morocco
France

Brazil England Portugal Netherlands are out de ",2,"2022-12-10","iPhone",4
"8423"," I foresee Morocco vs Argentina",0,"2022-12-10","Android",4
"8424"," Official semi finals Team are readyrotatinglighttrophy

 France vs Morocco

 Argentina vs Croatia

Whos gonna win the C ",7,"2022-12-10","Web App",4
"8425","Morocco will win France and qualify for WC Finals

Argentina will win Croatia and qualify for WC Finals

And that ",1,"2022-12-10","Android",4
